"Cervantes_Salazar_cronica_ nueva_españa" "Hurtado_ cartas" "Hurtado_ Guerra_Granada" "Hurtado_canciones" "Hurtado_églogas" "Hurtado_elegías" "Hurtado_epístolas" "Hurtado_fábulas" "Hurtado_octavas" "Hurtado_poesías_satírico_burlescas" "Hurtado_poesías_varias" "Hurtado_sátiras" "Hurtado_sonetos" "lazarillo_tormes" "Valdés_A_dialogo_cosas_acaecidas_roma" "Valdés_A_dialogo_mercurio_carón" "Valdés_J_ dialogo_lengua"
"Cervantes_Salazar_cronica_ nueva_españa" 0 0.949700477965444 1.06349390410498 0.973856040299929 0.941776276999633 0.935399826848001 0.889558636491524 0.942355325423139 0.866028698486905 0.890147425858038 0.968884904492018 0.889121676208892 0.933143476933672 0.876930215355029 0.929329876683745 0.970664512356996 0.946473986954933
"Hurtado_ cartas" 0.949700477965444 0 1.15023665955911 0.645353358819299 0.627180039390598 0.659164815500432 0.641839296796844 0.727273862437505 0.659507622499343 0.670898243056409 0.56833827385365 0.727817364681401 0.655727395138216 0.830093907345235 0.917159884694713 0.960635087346126 0.884794059150454
"Hurtado_ Guerra_Granada" 1.06349390410498 1.15023665955911 0 1.21509410918919 1.18582668633932 1.17802485195048 1.08076488150644 1.17839063452094 1.12230170338321 1.15465071434312 1.17868703569212 1.16184763768477 1.18372692041849 1.06287928631107 1.10343111923892 1.07651226521858 1.1611833746452
"Hurtado_canciones" 0.973856040299929 0.645353358819299 1.21509410918919 0 0.585850018158838 0.622896760190951 0.711192267251802 0.696353221857018 0.598015984715018 0.69359859346475 0.664268013990613 0.714339164257638 0.628653989922894 0.88091272643952 0.973573696748059 1.03882166160166 0.938221366155395
"Hurtado_églogas" 0.941776276999633 0.627180039390598 1.18582668633932 0.585850018158838 0 0.592680646561828 0.695143728057562 0.691668803207359 0.580804319814342 0.654876874669462 0.651057098750322 0.677247717743284 0.612892229159834 0.833130071228789 0.915601800902291 0.982113378450152 0.89487596099023
"Hurtado_elegías" 0.935399826848001 0.659164815500432 1.17802485195048 0.622896760190951 0.592680646561828 0 0.717177533097542 0.681931245164716 0.551101846712065 0.671548734522009 0.703244834325649 0.701796318986575 0.633560320922513 0.86073592339359 0.941515296060972 1.01234107539517 0.916387956725145
"Hurtado_epístolas" 0.889558636491524 0.641839296796844 1.08076488150644 0.711192267251802 0.695143728057562 0.717177533097542 0 0.724809516844234 0.720805208715428 0.679504830351991 0.660756848877967 0.738447391674762 0.67749484018998 0.799395508572406 0.898308457317928 0.906392518994059 0.872356392371353
"Hurtado_fábulas" 0.942355325423139 0.727273862437505 1.17839063452094 0.696353221857018 0.691668803207359 0.681931245164716 0.724809516844234 0 0.668361269647636 0.724539837875923 0.762960642873216 0.760364817025532 0.715243239294881 0.89854994095058 0.988533812584156 1.06058150701046 0.976675894376772
"Hurtado_octavas" 0.866028698486905 0.659507622499343 1.12230170338321 0.598015984715018 0.580804319814342 0.551101846712065 0.720805208715428 0.668361269647636 0 0.63296807106665 0.67806500684862 0.640653055634052 0.605049370480502 0.791908970528252 0.861343935751171 0.949302494016702 0.821959243959772
"Hurtado_poesías_satírico_burlescas" 0.890147425858038 0.670898243056409 1.15465071434312 0.69359859346475 0.654876874669462 0.671548734522009 0.679504830351991 0.724539837875923 0.63296807106665 0 0.684421937339991 0.668557753192067 0.656666156814656 0.7906166909264 0.898843102468685 0.949095229865024 0.870149164733883
"Hurtado_poesías_varias" 0.968884904492018 0.56833827385365 1.17868703569212 0.664268013990613 0.651057098750322 0.703244834325649 0.660756848877967 0.762960642873216 0.67806500684862 0.684421937339991 0 0.705055989805162 0.656617594367639 0.85246200071303 0.937626466619487 0.986519188520817 0.889728339513316
"Hurtado_sátiras" 0.889121676208892 0.727817364681401 1.16184763768477 0.714339164257638 0.677247717743284 0.701796318986575 0.738447391674762 0.760364817025532 0.640653055634052 0.668557753192067 0.705055989805162 0 0.67103432366066 0.847803430403383 0.918855421195719 0.982540852614516 0.888740470960506
"Hurtado_sonetos" 0.933143476933672 0.655727395138216 1.18372692041849 0.628653989922894 0.612892229159834 0.633560320922513 0.67749484018998 0.715243239294881 0.605049370480502 0.656666156814656 0.656617594367639 0.67103432366066 0 0.84339260896189 0.953950178521682 1.00721845124053 0.909419758213807
"lazarillo_tormes" 0.876930215355029 0.830093907345235 1.06287928631107 0.88091272643952 0.833130071228789 0.86073592339359 0.799395508572406 0.89854994095058 0.791908970528252 0.7906166909264 0.85246200071303 0.847803430403383 0.84339260896189 0 0.851932080595283 0.825604021236457 0.880617378216907
"Valdés_A_dialogo_cosas_acaecidas_roma" 0.929329876683745 0.917159884694713 1.10343111923892 0.973573696748059 0.915601800902291 0.941515296060972 0.898308457317928 0.988533812584156 0.861343935751171 0.898843102468685 0.937626466619487 0.918855421195719 0.953950178521682 0.851932080595283 0 0.710305041603827 0.848953520251729
"Valdés_A_dialogo_mercurio_carón" 0.970664512356996 0.960635087346126 1.07651226521858 1.03882166160166 0.982113378450152 1.01234107539517 0.906392518994059 1.06058150701046 0.949302494016702 0.949095229865024 0.986519188520817 0.982540852614516 1.00721845124053 0.825604021236457 0.710305041603827 0 0.9054246278235
"Valdés_J_ dialogo_lengua" 0.946473986954933 0.884794059150454 1.1611833746452 0.938221366155395 0.89487596099023 0.916387956725145 0.872356392371353 0.976675894376772 0.821959243959772 0.870149164733883 0.889728339513316 0.888740470960506 0.909419758213807 0.880617378216907 0.848953520251729 0.9054246278235 0
