"Cervantes_Salazar_cronica_ nueva_españa" "Hurtado_ cartas" "Hurtado_ Guerra_Granada" "Hurtado_canciones" "Hurtado_églogas" "Hurtado_elegías" "Hurtado_epístolas" "Hurtado_fábulas" "Hurtado_octavas" "Hurtado_poesías_satírico_burlescas" "Hurtado_poesías_varias" "Hurtado_sátiras" "Hurtado_sonetos" "lazarillo_tormes" "Valdés_A_dialogo_cosas_acaecidas_roma" "Valdés_A_dialogo_mercurio_carón" "Valdés_J_ dialogo_lengua"
"Cervantes_Salazar_cronica_ nueva_españa" 0 1462.51462454582 1554.21391438836 1577.43975614179 1579.67417226459 1586.81293776222 1306.97683561068 1391.92450400377 1577.59845957294 1424.75387834545 1472.8358018546 1429.62037361746 1531.05644025946 1397.0980057571 1617.84747220269 1566.59558453055 1505.66734102819
"Hurtado_ cartas" 1462.51462454582 0 1790.72102718389 882.003103056026 918.216578056897 968.272376581168 809.341328015094 910.269257951158 989.902611953782 911.43779579621 823.104946093869 1024.49711749101 916.999513527954 1346.0277483471 1640.67104191792 1575.75957742322 1464.21393035184
"Hurtado_ Guerra_Granada" 1554.21391438836 1790.72102718389 0 1886.34849405283 1952.6432624022 1901.10651146978 1626.28513566748 1701.04602199879 1884.05432134811 1804.37186829579 1821.28180045753 1821.28091576392 1848.73062918928 1748.40954098587 1919.46317714988 1864.65891964294 1993.70510779724
"Hurtado_canciones" 1577.43975614179 882.003103056026 1886.34849405283 0 870.073037118777 907.424234181009 924.041555960427 910.368390769541 878.610076535412 978.578733280089 913.662798611309 945.40175089407 884.304293981907 1455.16982344693 1789.2295794236 1745.46017658673 1637.57715144254
"Hurtado_églogas" 1579.67417226459 918.216578056897 1952.6432624022 870.073037118777 0 997.611311175808 966.605714619702 976.622243520274 947.611134024577 951.019754049555 959.468428119821 1034.90678804862 995.209792289201 1485.0024922211 1772.44138992986 1728.64393557395 1626.5313014677
"Hurtado_elegías" 1586.81293776222 968.272376581168 1901.10651146978 907.424234181009 997.611311175808 0 971.096040543206 844.555826909336 913.06608805079 1028.76816861122 999.706015023929 1058.83669208308 936.7517098835 1517.33771756861 1864.74029109974 1825.20655037808 1716.81209735315
"Hurtado_epístolas" 1306.97683561068 809.341328015094 1626.28513566748 924.041555960427 966.605714619702 971.096040543206 0 868.05307519865 1037.66400661431 893.032057306747 858.132900604359 991.103022662614 916.865351448431 1241.72621681327 1544.39980650888 1464.08546456149 1416.32018598294
"Hurtado_fábulas" 1391.92450400377 910.269257951158 1701.04602199879 910.368390769541 976.622243520274 844.555826909336 868.05307519865 0 902.127185576564 960.159420073417 978.97234533501 977.893039541652 892.77388063081 1414.69221201383 1702.68966956003 1684.36508888819 1625.78860838044
"Hurtado_octavas" 1577.59845957294 989.902611953782 1884.05432134811 878.610076535412 947.611134024577 913.06608805079 1037.66400661431 902.127185576564 0 1020.34596912294 1011.28695671548 1018.33950343213 935.444508009492 1539.63781903063 1837.32685725643 1826.8033266001 1687.4961564931
"Hurtado_poesías_satírico_burlescas" 1424.75387834545 911.43779579621 1804.37186829579 978.578733280089 951.019754049555 1028.76816861122 893.032057306747 960.159420073417 1020.34596912294 0 921.741051181375 1002.35411024391 997.019726134278 1365.38476901245 1686.39258385286 1604.2681184043 1512.13204946795
"Hurtado_poesías_varias" 1472.8358018546 823.104946093869 1821.28180045753 913.662798611309 959.468428119821 999.706015023929 858.132900604359 978.97234533501 1011.28695671548 921.741051181375 0 1051.05532463485 928.269829054018 1359.0199074788 1673.23056391429 1613.19437892221 1526.26087295284
"Hurtado_sátiras" 1429.62037361746 1024.49711749101 1821.28091576392 945.40175089407 1034.90678804862 1058.83669208308 991.103022662614 977.893039541652 1018.33950343213 1002.35411024391 1051.05532463485 0 987.006897191979 1471.66930306787 1693.16972854574 1702.77425398151 1579.7630824217
"Hurtado_sonetos" 1531.05644025946 916.999513527954 1848.73062918928 884.304293981907 995.209792289201 936.7517098835 916.865351448431 892.77388063081 935.444508009492 997.019726134278 928.269829054018 987.006897191979 0 1447.09943024114 1754.0068932654 1703.31232177664 1634.39583677495
"lazarillo_tormes" 1397.0980057571 1346.0277483471 1748.40954098587 1455.16982344693 1485.0024922211 1517.33771756861 1241.72621681327 1414.69221201383 1539.63781903063 1365.38476901245 1359.0199074788 1471.66930306787 1447.09943024114 0 1624.27665796004 1447.75811315361 1537.31049893782
"Valdés_A_dialogo_cosas_acaecidas_roma" 1617.84747220269 1640.67104191792 1919.46317714988 1789.2295794236 1772.44138992986 1864.74029109974 1544.39980650888 1702.68966956003 1837.32685725643 1686.39258385286 1673.23056391429 1693.16972854574 1754.0068932654 1624.27665796004 0 1282.36331386592 1624.11329198829
"Valdés_A_dialogo_mercurio_carón" 1566.59558453055 1575.75957742322 1864.65891964294 1745.46017658673 1728.64393557395 1825.20655037808 1464.08546456149 1684.36508888819 1826.8033266001 1604.2681184043 1613.19437892221 1702.77425398151 1703.31232177664 1447.75811315361 1282.36331386592 0 1619.21201956282
"Valdés_J_ dialogo_lengua" 1505.66734102819 1464.21393035184 1993.70510779724 1637.57715144254 1626.5313014677 1716.81209735315 1416.32018598294 1625.78860838044 1687.4961564931 1512.13204946795 1526.26087295284 1579.7630824217 1634.39583677495 1537.31049893782 1624.11329198829 1619.21201956282 0
