"Cervantes_Salazar_cronica_ nueva_españa" "Hurtado_ cartas" "Hurtado_ Guerra_Granada" "Hurtado_canciones" "Hurtado_églogas" "Hurtado_elegías" "Hurtado_epístolas" "Hurtado_fábulas" "Hurtado_octavas" "Hurtado_poesías_satírico_burlescas" "Hurtado_poesías_varias" "Hurtado_sátiras" "Hurtado_sonetos" "lazarillo_tormes" "Valdés_A_dialogo_cosas_acaecidas_roma" "Valdés_A_dialogo_mercurio_carón" "Valdés_J_ dialogo_lengua"
"Cervantes_Salazar_cronica_ nueva_españa" 0 0.975508976910931 1.03761004778227 1.04007427221878 1.03279268211245 1.05321598215496 0.863107574981834 0.920343075621925 1.02205890182971 0.9474852792346 0.969489220306239 0.941342593706503 1.01568534352569 0.926483986558171 1.07472253888795 1.04837052542319 1.01524567764008
"Hurtado_ cartas" 0.975508976910931 0 1.1824255698335 0.588771434264306 0.600956790874949 0.645586359206314 0.537695621502273 0.597531838559536 0.640858761968696 0.602394477685362 0.553736766038229 0.679245498724493 0.616618556853091 0.896959132709155 1.09003775386122 1.04559189082264 0.98706185666383
"Hurtado_ Guerra_Granada" 1.03761004778227 1.1824255698335 0 1.24734767402531 1.28301824881813 1.27021675863401 1.07866892284019 1.12896440058245 1.22974204788169 1.1911747617935 1.20185663954315 1.20133087036515 1.23093396577619 1.15407358807061 1.27340475994713 1.248707715762 1.33515391899792
"Hurtado_canciones" 1.04007427221878 0.588771434264306 1.24734767402531 0 0.56861723345721 0.604127388729653 0.611668441364586 0.592335282213626 0.565498185922388 0.643596962486893 0.606855073312944 0.623064354053617 0.593168129220899 0.957594176890727 1.18245900477813 1.15552248993193 1.09934364112055
"Hurtado_églogas" 1.03279268211245 0.600956790874949 1.28301824881813 0.56861723345721 0 0.654483183073059 0.636933134918766 0.628764969814993 0.599138858563305 0.623311569052246 0.635875906643303 0.671678056391211 0.653464451991615 0.977140418718001 1.17122960558676 1.1427739304438 1.08345134350195
"Hurtado_elegías" 1.05321598215496 0.645586359206314 1.27021675863401 0.604127388729653 0.654483183073059 0 0.648329564318366 0.558605051843371 0.58956398183555 0.679668821441088 0.663132016474193 0.700697193123655 0.628762674432501 1.00901527309406 1.24026072471271 1.21273346629575 1.1561780481547
"Hurtado_epístolas" 0.863107574981834 0.537695621502273 1.07866892284019 0.611668441364586 0.636933134918766 0.648329564318366 0 0.580996046453225 0.673614479763981 0.590048399679595 0.573423261969873 0.653973558857943 0.614696742451121 0.819277186192277 1.02575277477625 0.971057631589267 0.956488883849499
"Hurtado_fábulas" 0.920343075621925 0.597531838559536 1.12896440058245 0.592335282213626 0.628764969814993 0.558605051843371 0.580996046453225 0 0.574270878113862 0.631323304048593 0.644488806895905 0.640189152384768 0.589572689239844 0.937654070912674 1.12706337350158 1.11674253920943 1.08503627174532
"Hurtado_octavas" 1.02205890182971 0.640858761968696 1.22974204788169 0.565498185922388 0.599138858563305 0.58956398183555 0.673614479763981 0.574270878113862 0 0.656503257975187 0.65598590237375 0.648354183704518 0.611045973921016 0.998594438729713 1.1983418539721 1.19164877892255 1.11233533813258
"Hurtado_poesías_satírico_burlescas" 0.9474852792346 0.602394477685362 1.1911747617935 0.643596962486893 0.623311569052246 0.679668821441088 0.590048399679595 0.631323304048593 0.656503257975187 0 0.612206300278292 0.662106548662527 0.663667082346071 0.908206973939426 1.12937014666725 1.06879512242095 1.02136920283382
"Hurtado_poesías_varias" 0.969489220306239 0.553736766038229 1.20185663954315 0.606855073312944 0.635875906643303 0.663132016474193 0.573423261969873 0.644488806895905 0.65598590237375 0.612206300278292 0 0.691722494385794 0.619636038332141 0.898853415406824 1.10710624275251 1.06973297718316 1.02761438690159
"Hurtado_sátiras" 0.941342593706503 0.679245498724493 1.20133087036515 0.623064354053617 0.671678056391211 0.700697193123655 0.653973558857943 0.640189152384768 0.648354183704518 0.662106548662527 0.691722494385794 0 0.65064865638301 0.972000924775937 1.12104062108712 1.12786580200905 1.0639783328453
"Hurtado_sonetos" 1.01568534352569 0.616618556853091 1.23093396577619 0.593168129220899 0.653464451991615 0.628762674432501 0.614696742451121 0.589572689239844 0.611045973921016 0.663667082346071 0.619636038332141 0.65064865638301 0 0.962368497887767 1.16804349890491 1.13741372205834 1.09906812496224
"lazarillo_tormes" 0.926483986558171 0.896959132709155 1.15407358807061 0.957594176890727 0.977140418718001 1.00901527309406 0.819277186192277 0.937654070912674 0.998594438729713 0.908206973939426 0.898853415406824 0.972000924775937 0.962368497887767 0 1.07185736168343 0.961545414911167 1.03474300084816
"Valdés_A_dialogo_cosas_acaecidas_roma" 1.07472253888795 1.09003775386122 1.27340475994713 1.18245900477813 1.17122960558676 1.24026072471271 1.02575277477625 1.12706337350158 1.1983418539721 1.12937014666725 1.10710624275251 1.12104062108712 1.16804349890491 1.07185736168343 0 0.858346922023641 1.09192418902907
"Valdés_A_dialogo_mercurio_carón" 1.04837052542319 1.04559189082264 1.248707715762 1.15552248993193 1.1427739304438 1.21273346629575 0.971057631589267 1.11674253920943 1.19164877892255 1.06879512242095 1.06973297718316 1.12786580200905 1.13741372205834 0.961545414911167 0.858346922023641 0 1.09132369833203
"Valdés_J_ dialogo_lengua" 1.01524567764008 0.98706185666383 1.33515391899792 1.09934364112055 1.08345134350195 1.1561780481547 0.956488883849499 1.08503627174532 1.11233533813258 1.02136920283382 1.02761438690159 1.0639783328453 1.09906812496224 1.03474300084816 1.09192418902907 1.09132369833203 0
