"Cervantes_Salazar_cronica_ nueva_españa" "Hurtado_ cartas" "Hurtado_ Guerra_Granada" "Hurtado_canciones" "Hurtado_églogas" "Hurtado_elegías" "Hurtado_epístolas" "Hurtado_fábulas" "Hurtado_octavas" "Hurtado_poesías_satírico_burlescas" "Hurtado_poesías_varias" "Hurtado_sátiras" "Hurtado_sonetos" "lazarillo_tormes" "Valdés_A_dialogo_cosas_acaecidas_roma" "Valdés_A_dialogo_mercurio_carón" "Valdés_J_ dialogo_lengua"
"Cervantes_Salazar_cronica_ nueva_españa" 0 0.986024097727621 1.03305929216744 1.03216346896575 1.00252376106632 1.01087397885696 0.868746687924822 0.972088064695165 0.958616890996157 0.917860756027439 0.988914045444531 0.896841997546721 0.97552026115036 0.877383119928803 0.945043334166959 0.951561649840603 0.928281621597457
"Hurtado_ cartas" 0.986024097727621 0 1.21843270450691 0.693713404345571 0.686854539407739 0.737523429409058 0.639442583809567 0.772494352524963 0.777699668182286 0.715961602161182 0.584215574959562 0.780957620179975 0.697240245183477 0.900738765974922 0.990405328564354 0.999386878306155 0.929369725241137
"Hurtado_ Guerra_Granada" 1.03305929216744 1.21843270450691 0 1.28536838731407 1.27005866080311 1.2827007142155 1.09377126733303 1.22233440410566 1.25067345598061 1.196678676411 1.22339481163395 1.19696426258732 1.24165866816736 1.08292044159499 1.13839795708637 1.10225160271507 1.20995228088858
"Hurtado_canciones" 1.03216346896575 0.693713404345571 1.28536838731407 0 0.658946521858541 0.708122076181956 0.719833723412211 0.759668818215955 0.706838132618576 0.758506753256994 0.694908092966589 0.777495624624165 0.681001199538442 0.96192596431143 1.07002853745302 1.11029194637221 1.00198586589241
"Hurtado_églogas" 1.00252376106632 0.686854539407739 1.27005866080311 0.658946521858541 0 0.700535408805802 0.720802023872431 0.76649540107106 0.7150940540859 0.733050959318062 0.702568720175704 0.757996496561156 0.681863360604334 0.925729520577126 1.02122094659662 1.05317663796724 0.968443198928479
"Hurtado_elegías" 1.01087397885696 0.737523429409058 1.2827007142155 0.708122076181956 0.700535408805802 0 0.753782734965552 0.753947634947943 0.694221102274203 0.761619436960641 0.783346251579439 0.799843051264755 0.71669061136041 0.980057482654428 1.08026751242895 1.11795607319159 1.02033764894674
"Hurtado_epístolas" 0.868746687924822 0.639442583809567 1.09377126733303 0.719833723412211 0.720802023872431 0.753782734965552 0 0.727944480377996 0.79865406803516 0.67632897321619 0.664940039364374 0.742826044476341 0.675210897777026 0.818692052523429 0.926443857680167 0.899327689871308 0.8816018172107
"Hurtado_fábulas" 0.972088064695165 0.772494352524963 1.22233440410566 0.759668818215955 0.76649540107106 0.753947634947943 0.727944480377996 0 0.782168545460309 0.792967097028674 0.809135266852374 0.815989001391555 0.774235120062437 0.963267185974923 1.07064942889131 1.1131855195439 1.04009355131823
"Hurtado_octavas" 0.958616890996157 0.777699668182286 1.25067345598061 0.706838132618576 0.7150940540859 0.694221102274203 0.79865406803516 0.782168545460309 0 0.749153581453133 0.785804365792622 0.754469347775006 0.712875674514872 0.931443031094694 1.01274326180988 1.07768469365317 0.933339323469702
"Hurtado_poesías_satírico_burlescas" 0.917860756027439 0.715961602161182 1.196678676411 0.758506753256994 0.733050959318062 0.761619436960641 0.67632897321619 0.792967097028674 0.749153581453133 0 0.716651346034218 0.71222687130156 0.707236243307519 0.837580756947519 0.964972999890578 0.976524859514569 0.906935279591475
"Hurtado_poesías_varias" 0.988914045444531 0.584215574959562 1.22339481163395 0.694908092966589 0.702568720175704 0.783346251579439 0.664940039364374 0.809135266852374 0.785804365792622 0.716651346034218 0 0.765360666131584 0.688576003466729 0.910390008508764 0.999652180271465 1.02089006442752 0.92896920137979
"Hurtado_sátiras" 0.896841997546721 0.780957620179975 1.19696426258732 0.777495624624165 0.757996496561156 0.799843051264755 0.742826044476341 0.815989001391555 0.754469347775006 0.71222687130156 0.765360666131584 0 0.725819047368387 0.909019324726518 0.985275395106598 1.01580782888961 0.92551768878479
"Hurtado_sonetos" 0.97552026115036 0.697240245183477 1.24165866816736 0.681001199538442 0.681863360604334 0.71669061136041 0.675210897777026 0.774235120062437 0.712875674514872 0.707236243307519 0.688576003466729 0.725819047368387 0 0.915508492181677 1.04308853262827 1.06317341139211 0.965704469260683
"lazarillo_tormes" 0.877383119928803 0.900738765974922 1.08292044159499 0.96192596431143 0.925729520577126 0.980057482654428 0.818692052523429 0.963267185974923 0.931443031094694 0.837580756947519 0.910390008508764 0.909019324726518 0.915508492181677 0 0.88733155202899 0.827347669684002 0.912004855779183
"Valdés_A_dialogo_cosas_acaecidas_roma" 0.945043334166959 0.990405328564354 1.13839795708637 1.07002853745302 1.02122094659662 1.08026751242895 0.926443857680167 1.07064942889131 1.01274326180988 0.964972999890578 0.999652180271465 0.985275395106598 1.04308853262827 0.88733155202899 0 0.709898440685575 0.886433728126387
"Valdés_A_dialogo_mercurio_carón" 0.951561649840603 0.999386878306155 1.10225160271507 1.11029194637221 1.05317663796724 1.11795607319159 0.899327689871308 1.1131855195439 1.07768469365317 0.976524859514569 1.02089006442752 1.01580782888961 1.06317341139211 0.827347669684002 0.709898440685575 0 0.925276109171599
"Valdés_J_ dialogo_lengua" 0.928281621597457 0.929369725241137 1.20995228088858 1.00198586589241 0.968443198928479 1.02033764894674 0.8816018172107 1.04009355131823 0.933339323469702 0.906935279591475 0.92896920137979 0.92551768878479 0.965704469260683 0.912004855779183 0.886433728126387 0.925276109171599 0
