"Cervantes_Salazar_cronica_ nueva_españa" "Hurtado_ cartas" "Hurtado_ Guerra_Granada" "Hurtado_canciones" "Hurtado_églogas" "Hurtado_elegías" "Hurtado_epístolas" "Hurtado_fábulas" "Hurtado_octavas" "Hurtado_poesías_satírico_burlescas" "Hurtado_poesías_varias" "Hurtado_sátiras" "Hurtado_sonetos" "lazarillo_tormes" "Valdés_A_dialogo_cosas_acaecidas_roma" "Valdés_A_dialogo_mercurio_carón" "Valdés_J_ dialogo_lengua"
"Cervantes_Salazar_cronica_ nueva_españa" 0 1.01051773049588 1.04175250641849 1.07977111622772 1.02895784169893 1.06018197578765 0.87907456100505 0.983176019801307 1.02919609675496 0.936888417555218 1.01204613012329 0.911272090155152 1.00615533762698 0.884615607596834 0.969852250994141 0.96350899469804 0.961357229752795
"Hurtado_ cartas" 1.01051773049588 0 1.25151159324008 0.706315492501467 0.694541222490061 0.756351523971028 0.623832298760101 0.764810592716068 0.818977271839146 0.715460103171813 0.572781880752149 0.775930060990445 0.687476994366754 0.927398339134331 1.01491837467568 1.01394601971311 0.967019181018548
"Hurtado_ Guerra_Granada" 1.04175250641849 1.25151159324008 0 1.33865138785413 1.30784848940588 1.33753578798664 1.12765938499394 1.23053001568001 1.33216082722699 1.22771318310703 1.25732634508956 1.21871210623856 1.27494409654362 1.11042951779442 1.17211318700526 1.12770055715747 1.26031335041635
"Hurtado_canciones" 1.07977111622772 0.706315492501467 1.33865138785413 0 0.684514810206963 0.744122820284021 0.724889361145694 0.770004370298726 0.759392164677495 0.775937479887136 0.710252011269726 0.796641691955595 0.705360344617902 1.00493580899519 1.11501867615559 1.14195329557257 1.05542125853521
"Hurtado_églogas" 1.02895784169893 0.694541222490061 1.30784848940588 0.684514810206963 0 0.713532791945227 0.714432176730233 0.766345486722484 0.756797072042433 0.737703034558444 0.715216452421317 0.759612392477499 0.690982506294714 0.950952384370002 1.05062110328472 1.07295262824322 1.0113149366783
"Hurtado_elegías" 1.06018197578765 0.756351523971028 1.33753578798664 0.744122820284021 0.713532791945227 0 0.762245879713925 0.771957798830481 0.757510361978748 0.793672346337182 0.802812365715017 0.837024248537435 0.736972439214323 1.02489246079333 1.13601026323477 1.15536642284406 1.08237903905962
"Hurtado_epístolas" 0.87907456100505 0.623832298760101 1.12765938499394 0.724889361145694 0.714432176730233 0.762245879713925 0 0.716277618459979 0.838384601643477 0.663389940330801 0.652213056100161 0.727556704732662 0.665382315586106 0.831075108463643 0.943374971023581 0.908252144480154 0.910300820566788
"Hurtado_fábulas" 0.983176019801307 0.764810592716068 1.23053001568001 0.770004370298726 0.766345486722484 0.771957798830481 0.716277618459979 0 0.816725245306459 0.798367777551985 0.812627137755086 0.81693766963413 0.765627171064601 0.973637932243046 1.09477270712522 1.12628187805412 1.0684867447585
"Hurtado_octavas" 1.02919609675496 0.818977271839146 1.33216082722699 0.759392164677495 0.756797072042433 0.757510361978748 0.838384601643477 0.816725245306459 0 0.801898981864257 0.830859911962126 0.801341709799751 0.750694270974141 1.00044042201733 1.09003408314938 1.14170747983122 1.01514377736923
"Hurtado_poesías_satírico_burlescas" 0.936888417555218 0.715460103171813 1.22771318310703 0.775937479887136 0.737703034558444 0.793672346337182 0.663389940330801 0.798367777551985 0.801898981864257 0 0.724277898130228 0.719667203366268 0.706987169100054 0.848818490978506 0.985770766993625 0.980020039012275 0.933817407333657
"Hurtado_poesías_varias" 1.01204613012329 0.572781880752149 1.25732634508956 0.710252011269726 0.715216452421317 0.802812365715017 0.652213056100161 0.812627137755086 0.830859911962126 0.724277898130228 0 0.767148362954018 0.688945214511287 0.930490801072826 1.02256833961184 1.0268718801129 0.961932128499369
"Hurtado_sátiras" 0.911272090155152 0.775930060990445 1.21871210623856 0.796641691955595 0.759612392477499 0.837024248537435 0.727556704732662 0.81693766963413 0.801341709799751 0.719667203366268 0.767148362954018 0 0.738203334597146 0.929466901837041 1.00699379898732 1.02340994652018 0.95561838348778
"Hurtado_sonetos" 1.00615533762698 0.687476994366754 1.27494409654362 0.705360344617902 0.690982506294714 0.736972439214323 0.665382315586106 0.765627171064601 0.750694270974141 0.706987169100054 0.688945214511287 0.738203334597146 0 0.935762786037457 1.07606930211369 1.07917779683111 1.00426354927995
"lazarillo_tormes" 0.884615607596834 0.927398339134331 1.11042951779442 1.00493580899519 0.950952384370002 1.02489246079333 0.831075108463643 0.973637932243046 1.00044042201733 0.848818490978506 0.930490801072826 0.929466901837041 0.935762786037457 0 0.909149152898993 0.830667318678311 0.950448806336876
"Valdés_A_dialogo_cosas_acaecidas_roma" 0.969852250994141 1.01491837467568 1.17211318700526 1.11501867615559 1.05062110328472 1.13601026323477 0.943374971023581 1.09477270712522 1.09003408314938 0.985770766993625 1.02256833961184 1.00699379898732 1.07606930211369 0.909149152898993 0 0.710420459317129 0.927890415882639
"Valdés_A_dialogo_mercurio_carón" 0.96350899469804 1.01394601971311 1.12770055715747 1.14195329557257 1.07295262824322 1.15536642284406 0.908252144480154 1.12628187805412 1.14170747983122 0.980020039012275 1.0268718801129 1.02340994652018 1.07917779683111 0.830667318678311 0.710420459317129 0 0.957654743680935
"Valdés_J_ dialogo_lengua" 0.961357229752795 0.967019181018548 1.26031335041635 1.05542125853521 1.0113149366783 1.08237903905962 0.910300820566788 1.0684867447585 1.01514377736923 0.933817407333657 0.961932128499369 0.95561838348778 1.00426354927995 0.950448806336876 0.927890415882639 0.957654743680935 0
