"Cervantes_Salazar_cronica_ nueva_españa" "Hurtado_ cartas" "Hurtado_ Guerra_Granada" "Hurtado_canciones" "Hurtado_églogas" "Hurtado_elegías" "Hurtado_epístolas" "Hurtado_fábulas" "Hurtado_octavas" "Hurtado_poesías_satírico_burlescas" "Hurtado_poesías_varias" "Hurtado_sátiras" "Hurtado_sonetos" "lazarillo_tormes" "Valdés_A_dialogo_cosas_acaecidas_roma" "Valdés_A_dialogo_mercurio_carón" "Valdés_J_ dialogo_lengua"
"Cervantes_Salazar_cronica_ nueva_españa" 0 0.917713503385459 1.05706524482605 0.937768711236718 0.956719235459193 0.953856014060599 0.839734189428824 0.868800016512164 0.883234448590418 0.907195425897066 0.915579017018692 0.891003460576801 0.937725620879717 0.923199228254394 1.05477182798113 1.04961747886435 1.01288480117728
"Hurtado_ cartas" 0.917713503385459 0 1.16180901004119 0.517018921382781 0.561682050337603 0.562252462535634 0.520457832019022 0.539216464655547 0.533064179686506 0.569920879238917 0.513798070128825 0.5977648682752 0.554462615061862 0.851488238947789 1.03376827418418 1.04519481721481 0.960202455172188
"Hurtado_ Guerra_Granada" 1.05706524482605 1.16180901004119 0 1.18472879359352 1.22465110052406 1.19322979036192 1.0775120938763 1.11397788327406 1.12688004328182 1.17402211639453 1.17062511531876 1.16828936433151 1.17974267845631 1.14770851419948 1.27097250566699 1.24549721244141 1.32180872913407
"Hurtado_canciones" 0.937768711236718 0.517018921382781 1.18472879359352 0 0.495838436159911 0.49242073461797 0.563643137993153 0.499751236867619 0.442819133541954 0.558306161000294 0.532552882239364 0.524814406467691 0.506877793750563 0.883254978124756 1.06706374298522 1.09938096851911 1.01454926120509
"Hurtado_églogas" 0.956719235459193 0.561682050337603 1.22465110052406 0.495838436159911 0 0.550580193862919 0.599627420380592 0.542372043813385 0.486190247311333 0.572732600903477 0.570198138521618 0.577974771900898 0.551261907912156 0.906123431098188 1.08067823993896 1.1105646245908 1.02076421331657
"Hurtado_elegías" 0.953856014060599 0.562252462535634 1.19322979036192 0.49242073461797 0.550580193862919 0 0.595723347724422 0.486385782421306 0.449523320551086 0.588785057029286 0.577191541513848 0.573849304449367 0.523343518599452 0.909872787094636 1.09706930741151 1.13289852661374 1.05008182536224
"Hurtado_epístolas" 0.839734189428824 0.520457832019022 1.0775120938763 0.563643137993153 0.599627420380592 0.595723347724422 0 0.547304362987709 0.569840603375369 0.570844361139343 0.548528211218945 0.595234853984628 0.571509195325247 0.801602741963446 0.982351580719902 0.978821700528608 0.933604772807125
"Hurtado_fábulas" 0.868800016512164 0.539216464655547 1.11397788327406 0.499751236867619 0.542372043813385 0.486385782421306 0.547304362987709 0 0.44679388617379 0.547842481531673 0.556098755846489 0.544031846003632 0.50988191634238 0.864953826394986 1.02960482873245 1.07188848194638 1.00899198037508
"Hurtado_octavas" 0.883234448590418 0.533064179686506 1.12688004328182 0.442819133541954 0.486190247311333 0.449523320551086 0.569840603375369 0.44679388617379 0 0.528125498979942 0.531866672063455 0.500585125767752 0.480125938366744 0.857361196718494 1.02605880673281 1.07230670988927 0.976616081907327
"Hurtado_poesías_satírico_burlescas" 0.907195425897066 0.569920879238917 1.17402211639453 0.558306161000294 0.572732600903477 0.588785057029286 0.570844361139343 0.547842481531673 0.528125498979942 0 0.570343067401143 0.570421292634993 0.579402157605976 0.861676028805892 1.05231217970932 1.06645310094556 0.986746857656357
"Hurtado_poesías_varias" 0.915579017018692 0.513798070128825 1.17062511531876 0.532552882239364 0.570198138521618 0.577191541513848 0.548528211218945 0.556098755846489 0.531866672063455 0.570343067401143 0 0.60690636253988 0.545480961745859 0.855197758339881 1.03127221820387 1.05744005588841 0.983387982074753
"Hurtado_sátiras" 0.891003460576801 0.5977648682752 1.16828936433151 0.524814406467691 0.577974771900898 0.573849304449367 0.595234853984628 0.544031846003632 0.500585125767752 0.570421292634993 0.60690636253988 0 0.556438075723149 0.892385935413211 1.0376611222511 1.09095703058105 0.993490072404043
"Hurtado_sonetos" 0.937725620879717 0.554462615061862 1.17974267845631 0.506877793750563 0.551261907912156 0.523343518599452 0.571509195325247 0.50988191634238 0.480125938366744 0.579402157605976 0.545480961745859 0.556438075723149 0 0.88843654194007 1.06237730605176 1.09639742447227 1.02528982826519
"lazarillo_tormes" 0.923199228254394 0.851488238947789 1.14770851419948 0.883254978124756 0.906123431098188 0.909872787094636 0.801602741963446 0.864953826394986 0.857361196718494 0.861676028805892 0.855197758339881 0.892385935413211 0.88843654194007 0 1.05782824872535 0.995905140541174 1.03768525760675
"Valdés_A_dialogo_cosas_acaecidas_roma" 1.05477182798113 1.03376827418418 1.27097250566699 1.06706374298522 1.08067823993896 1.09706930741151 0.982351580719902 1.02960482873245 1.02605880673281 1.05231217970932 1.03127221820387 1.0376611222511 1.06237730605176 1.05782824872535 0 0.907747879067463 1.08122189878669
"Valdés_A_dialogo_mercurio_carón" 1.04961747886435 1.04519481721481 1.24549721244141 1.09938096851911 1.1105646245908 1.13289852661374 0.978821700528608 1.07188848194638 1.07230670988927 1.06645310094556 1.05744005588841 1.09095703058105 1.09639742447227 0.995905140541174 0.907747879067463 0 1.10672108437155
"Valdés_J_ dialogo_lengua" 1.01288480117728 0.960202455172188 1.32180872913407 1.01454926120509 1.02076421331657 1.05008182536224 0.933604772807125 1.00899198037508 0.976616081907327 0.986746857656357 0.983387982074753 0.993490072404043 1.02528982826519 1.03768525760675 1.08122189878669 1.10672108437155 0
